Date,Category,Variable,Units,Year,Value
2/15/2023 0:00,Potential GDP and Its Components,Output Gap,Percentage of Potential GDP,2032,-0.499
2/15/2023 0:00,Potential GDP and Its Components,Output Gap,Percentage of Potential GDP,2033,-0.5
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Real Potential GDP,Billions of chained (2012) dollars,2020,15044.5
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Real Potential GDP,Billions of chained (2012) dollars,2021,15348.9
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Real Potential GDP,Billions of chained (2012) dollars,2022,15673
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Real Potential GDP,Billions of chained (2012) dollars,2023,16003.9
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Real Potential GDP,Billions of chained (2012) dollars,2024,16330.2
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Real Potential GDP,Billions of chained (2012) dollars,2025,16669.5
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Real Potential GDP,Billions of chained (2012) dollars,2026,17023.6
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Real Potential GDP,Billions of chained (2012) dollars,2027,17392
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Real Potential GDP,Billions of chained (2012) dollars,2028,17774.3
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Real Potential GDP,Billions of chained (2012) dollars,2029,18166.8
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Real Potential GDP,Billions of chained (2012) dollars,2030,18560.7
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Real Potential GDP,Billions of chained (2012) dollars,2031,18956.6
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Real Potential GDP,Billions of chained (2012) dollars,2032,19355.4
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Real Potential GDP,Billions of chained (2012) dollars,2033,19756.4
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Real Potential GDP,"Percentage change, annual rate",2020,2.213
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Real Potential GDP,"Percentage change, annual rate",2021,2.023
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Real Potential GDP,"Percentage change, annual rate",2022,2.111
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Real Potential GDP,"Percentage change, annual rate",2023,2.111
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Real Potential GDP,"Percentage change, annual rate",2024,2.038
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Real Potential GDP,"Percentage change, annual rate",2025,2.078
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Real Potential GDP,"Percentage change, annual rate",2026,2.124
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Real Potential GDP,"Percentage change, annual rate",2027,2.163
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Real Potential GDP,"Percentage change, annual rate",2028,2.198
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Real Potential GDP,"Percentage change, annual rate",2029,2.208
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Real Potential GDP,"Percentage change, annual rate",2030,2.168
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Real Potential GDP,"Percentage change, annual rate",2031,2.132
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Real Potential GDP,"Percentage change, annual rate",2032,2.103
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Real Potential GDP,"Percentage change, annual rate",2033,2.071
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Hours Worked,2012=100,2020,114.293
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Hours Worked,2012=100,2021,114.717
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Hours Worked,2012=100,2022,115.052
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Hours Worked,2012=100,2023,115.433
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Hours Worked,2012=100,2024,115.946
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Hours Worked,2012=100,2025,116.51
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Hours Worked,2012=100,2026,117.014
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Hours Worked,2012=100,2027,117.485
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Hours Worked,2012=100,2028,117.968
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Hours Worked,2012=100,2029,118.494
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Hours Worked,2012=100,2030,119.005
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Hours Worked,2012=100,2031,119.486
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Hours Worked,2012=100,2032,119.952
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Hours Worked,2012=100,2033,120.406
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Hours Worked,"Percentage change, annual rate",2020,0.542
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Hours Worked,"Percentage change, annual rate",2021,0.371
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Hours Worked,"Percentage change, annual rate",2022,0.291
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Hours Worked,"Percentage change, annual rate",2023,0.331
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Hours Worked,"Percentage change, annual rate",2024,0.443
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Hours Worked,"Percentage change, annual rate",2025,0.486
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Hours Worked,"Percentage change, annual rate",2026,0.432
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Hours Worked,"Percentage change, annual rate",2027,0.402
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Hours Worked,"Percentage change, annual rate",2028,0.411
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Hours Worked,"Percentage change, annual rate",2029,0.446
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Hours Worked,"Percentage change, annual rate",2030,0.43
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Hours Worked,"Percentage change, annual rate",2031,0.403
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Hours Worked,"Percentage change, annual rate",2032,0.39
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Hours Worked,"Percentage change, annual rate",2033,0.378
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Capital Services Index,2012=100,2020,122.474
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Capital Services Index,2012=100,2021,125.094
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Capital Services Index,2012=100,2022,128.092
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Capital Services Index,2012=100,2023,130.862
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Capital Services Index,2012=100,2024,133.208
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Capital Services Index,2012=100,2025,135.78
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Capital Services Index,2012=100,2026,138.733
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Capital Services Index,2012=100,2027,141.974
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Capital Services Index,2012=100,2028,145.389
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Capital Services Index,2012=100,2029,148.815
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Capital Services Index,2012=100,2030,152.234
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Capital Services Index,2012=100,2031,155.679
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Capital Services Index,2012=100,2032,159.117
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Capital Services Index,2012=100,2033,162.543
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Capital Services Index,"Percentage change, annual rate",2020,2.165
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Capital Services Index,"Percentage change, annual rate",2021,2.139
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Capital Services Index,"Percentage change, annual rate",2022,2.396
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Capital Services Index,"Percentage change, annual rate",2023,2.162
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Capital Services Index,"Percentage change, annual rate",2024,1.792
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Capital Services Index,"Percentage change, annual rate",2025,1.93
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Capital Services Index,"Percentage change, annual rate",2026,2.174
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Capital Services Index,"Percentage change, annual rate",2027,2.336
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Capital Services Index,"Percentage change, annual rate",2028,2.405
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Capital Services Index,"Percentage change, annual rate",2029,2.356
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Capital Services Index,"Percentage change, annual rate",2030,2.297
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Capital Services Index,"Percentage change, annual rate",2031,2.262
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Capital Services Index,"Percentage change, annual rate",2032,2.208
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Capital Services Index,"Percentage change, annual rate",2033,2.152
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Total Factor Productivity,2012=100,2020,107.029
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Total Factor Productivity,2012=100,2021,108.204
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Total Factor Productivity,2012=100,2022,109.429
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Total Factor Productivity,2012=100,2023,110.667
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Total Factor Productivity,2012=100,2024,111.917
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Total Factor Productivity,2012=100,2025,113.179
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Total Factor Productivity,2012=100,2026,114.456
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Total Factor Productivity,2012=100,2027,115.748
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Total Factor Productivity,2012=100,2028,117.05
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Total Factor Productivity,2012=100,2029,118.361
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Total Factor Productivity,2012=100,2030,119.677
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Total Factor Productivity,2012=100,2031,121.002
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Total Factor Productivity,2012=100,2032,122.336
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Total Factor Productivity,2012=100,2033,123.68
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Total Factor Productivity,"Percentage change, annual rate",2020,1.052
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Total Factor Productivity,"Percentage change, annual rate",2021,1.097
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Total Factor Productivity,"Percentage change, annual rate",2022,1.132
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Total Factor Productivity,"Percentage change, annual rate",2023,1.131
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Total Factor Productivity,"Percentage change, annual rate",2024,1.129
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Total Factor Productivity,"Percentage change, annual rate",2025,1.128
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Total Factor Productivity,"Percentage change, annual rate",2026,1.128
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Total Factor Productivity,"Percentage change, annual rate",2027,1.128
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Total Factor Productivity,"Percentage change, annual rate",2028,1.125
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Total Factor Productivity,"Percentage change, annual rate",2029,1.119
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Total Factor Productivity,"Percentage change, annual rate",2030,1.112
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Total Factor Productivity,"Percentage change, annual rate",2031,1.106
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Total Factor Productivity,"Percentage change, annual rate",2032,1.102
2/15/2023 0:00,Potential GDP and Its Components (Nonfarm Business Sector) ,Potential Total Factor Productivity,"Percentage change, annual rate",2033,1.098
